Staten Island Rolling Sales File.  All Sales From August 2015 - July 2016.,,,,,,,,,,,,,,,,,,,,
Sales File as of 8/15/2016  Co-op Sales Files as of 8/12/2016,,,,,,,,,,,,,,,,,,,,
Neighborhood Names and Descriptive Data as of 5/26/2016,,,,,,,,,,,,,,,,,,,,
Building Class Category is based on Building Class at Time of Sale.,,,,,,,,,,,,,,,,,,,,
BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE, SALE PRICE ,SALE DATE
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6205,55, ,A5,36 SEGUINE PLACE                         ,            ,10312, 1 , -   , 1 ," 1,471 "," 1,068 ",1986,1,A5," 315,000 ",21/12/15
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6205,145, ,A5,60 SEGUINE PLACE                         ,            ,10312, 1 , -   , 1 ," 1,471 "," 1,172 ",1986,1,A5," 325,000 ",20/08/15
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6209,69, ,A5,195 MOSELY AVENUE                        ,            ,10312, 1 , -   , 1 ," 2,665 "," 1,592 ",2007,1,A5, -   ,22/09/15
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6212,28, ,A1,96 JEANNETTE AVENUE                      ,            ,10312, 1 , -   , 1 ," 5,400 "," 2,376 ",1970,1,A1," 595,000 ",08/12/15
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6212,50, ,A5,36 LUCY LOOP                             ,            ,10312, 1 , -   , 1 ," 2,870 "," 1,500 ",2000,1,A5," 470,000 ",06/05/16
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6214,14, ,A1,137 FABIAN STREET                        ,            ,10312, 1 , -   , 1 ," 5,000 "," 2,788 ",1982,1,A1," 750,000 ",22/01/16
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6214,33, ,A5,48 EAGAN AVENUE                          ,            ,10312, 1 , -   , 1 ," 2,400 "," 1,368 ",2000,1,A5," 490,000 ",06/01/16
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6216,33, ,A5,10 EAGAN AVENUE                          ,            ,10312, 1 , -   , 1 ," 2,333 "," 1,515 ",1994,1,A5," 372,500 ",27/05/16
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6219,22, ,A5,53 ENDVIEW STREET                        ,            ,10312, 1 , -   , 1 ," 1,759 "," 1,700 ",2004,1,A5," 483,000 ",30/06/16
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6220,9, ,A5,55 BARB STREET                           ,            ,10312, 1 , -   , 1 ," 2,575 "," 1,339 ",2004,1,A5," 490,000 ",24/02/16
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6220,13, ,A5,47 BARB STREET                           ,            ,10312, 1 , -   , 1 ," 1,585 "," 1,339 ",2004,1,A5," 450,000 ",12/02/16
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6220,54, ,A5,20 ENDVIEW STREET                        ,            ,10312, 1 , -   , 1 ," 1,648 "," 1,344 ",2003,1,A5," 275,000 ",01/03/16
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6220,72, ,A5,60 ENDVIEW STREET                        ,            ,10312, 1 , -   , 1 ," 3,605 "," 1,344 ",2003,1,A5," 480,000 ",04/11/15
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6222,20, ,A1,32 JEANNETTE AVENUE                      ,            ,10312, 1 , -   , 1 ," 6,000 "," 1,560 ",1935,1,A1, -   ,19/11/15
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6226,37, ,A1,770 ANNADALE ROAD                        ,            ,10312, 1 , -   , 1 ," 7,000 "," 1,386 ",1925,1,A1, -   ,15/07/16
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6227,10, ,A2,117 JEFFERSON BOULEVARD                  ,            ,10312, 1 , -   , 1 ," 5,000 "," 1,096 ",1965,1,A2, -   ,17/05/16
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6227,33, ,A2,146 DETROIT AVENUE                       ,            ,10312, 1 , -   , 1 ," 4,000 "," 1,848 ",1965,1,A2, -   ,05/04/16
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6227,37, ,A2,138 DETROIT AVENUE                       ,            ,10312, 1 , -   , 1 ," 4,000 "," 1,848 ",1965,1,A2, -   ,10/03/16
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6228,25, ,A0,158 EDGEGROVE AVENUE                     ,            ,10312, 1 , -   , 1 ," 4,000 ", 938 ,1950,1,A0, -   ,11/05/16
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6228,27, ,A1,154 EDGEGROVE AVENUE                     ,            ,10312, 1 , -   , 1 ," 8,000 "," 1,915 ",1935,1,A1, -   ,11/05/16
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6228,61, ,A2,147 DETROIT AVENUE                       ,            ,10312, 1 , -   , 1 ," 8,000 ", 840 ,1920,1,A2, -   ,11/05/16
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6228,61, ,A2,147 DETROIT AVENUE                       ,            ,10312, 1 , -   , 1 ," 8,000 ", 840 ,1920,1,A2, -   ,06/04/16
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6232,11, ,A1,182 RATHBUN AVENUE                       ,            ,10312, 1 , -   , 1 ," 4,000 "," 1,630 ",1960,1,A1," 522,500 ",09/05/16
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6232,72, ,A2,994 DRUMGOOLE ROAD WEST                  ,            ,10312, 1 , -   , 1 ," 3,600 ", 984 ,1960,1,A2," 367,500 ",18/08/15
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6232,76, ,A1,1002 DRUMGOOLE ROAD WEST                 ,            ,10312, 1 , -   , 1 ," 3,400 "," 1,248 ",1970,1,A1," 410,000 ",31/12/15
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6233,64, ,A2,151 RATHBUN AVENUE                       ,            ,10312, 1 , -   , 1 ," 4,000 "," 1,092 ",1960,1,A2, -   ,12/04/16
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6234,27, ,A1,210 SHELDON AVENUE                       ,            ,10312, 1 , -   , 1 ," 4,000 "," 2,151 ",1920,1,A1," 145,000 ",24/11/15
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6235,53, ,A2,193 SHELDON AVENUE                       ,            ,10312, 1 , -   , 1 ," 12,000 "," 1,128 ",1945,1,A2," 550,000 ",29/01/16
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6236,50, ,A2,107 SINCLAIR AVENUE                      ,            ,10312, 1 , -   , 1 ," 6,000 "," 2,016 ",1960,1,A2, -   ,28/06/16
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6238,23, ,A1,240 CROWN AVENUE                         ,            ,10312, 1 , -   , 1 ," 8,000 "," 2,870 ",1975,1,A1," 690,000 ",27/05/16
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6239,79, ,A2,247 CROWN AVENUE                         ,            ,10312, 1 , -   , 1 ," 8,760 "," 1,569 ",1916,1,A2, -   ,16/02/16
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6239,83, ,A1,257 CROWN AVENUE                         ,            ,10312, 1 , -   , 1 ," 9,600 "," 1,728 ",1975,1,A1," 625,000 ",22/12/15
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6243,29, ,A1,26 SHERIDAN PLACE                        ,            ,10312, 1 , -   , 1 ," 5,500 "," 2,736 ",1946,1,A1," 690,000 ",22/04/16
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6244,36, ,A2,102 BARCLAY AVENUE                       ,            ,10312, 1 , -   , 1 ," 5,000 ", 925 ,1950,1,A2," 385,000 ",08/01/16
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6245,166, ,A1,62 HILLIS STREET                         ,            ,10312, 1 , -   , 1 ," 4,700 "," 2,560 ",1970,1,A1, -   ,11/02/16
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6245,166, ,A1,62 HILLIS STREET                         ,            ,10312, 1 , -   , 1 ," 4,700 "," 2,560 ",1970,1,A1," 555,000 ",11/02/16
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6245,210, ,A2,64 PINE TERRACE                          ,            ,10312, 1 , -   , 1 ," 6,080 "," 2,156 ",1960,1,A2," 695,000 ",01/02/16
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6246,60, ,A1,5031 AMBOY ROAD                          ,            ,10312, 1 , -   , 1 ," 9,504 "," 1,572 ",1899,1,A1, -   ,08/06/16
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6246,60, ,A1,5031 AMBOY ROAD                          ,            ,10312, 1 , -   , 1 ," 9,504 "," 1,572 ",1899,1,A1," 570,000 ",11/12/15
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6249,22, ,A3,64 TENAFLY PLACE                         ,            ,10312, 1 , -   , 1 ," 6,175 "," 1,580 ",2014,1,A3," 640,479 ",08/10/15
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6249,24, ,A3,58 TENAFLY PLACE                         ,            ,10312, 1 , -   , 1 ," 4,630 "," 2,270 ",2014,1,A3," 645,570 ",08/06/16
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6249,239, ,A2,116 NORTH PINE TERRACE                   ,            ,10312, 1 , -   , 1 ," 4,000 "," 2,008 ",1965,1,A2," 550,000 ",14/06/16
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6249,294, ,A2,952 ANNADALE ROAD                        ,            ,10312, 1 , -   , 1 ," 4,746 "," 1,794 ",1965,1,A2," 425,000 ",23/10/15
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6249,525, ,A5,6 EAST TENAFLY AVENUE                    ,            ,10312, 1 , -   , 1 ," 2,945 "," 1,302 ",1975,1,A5, -   ,30/12/15
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6249,700, ,A1,77 BENNETT AVENUE                        ,            ,10312, 1 , -   , 1 ," 8,322 "," 2,144 ",1986,1,A1," 950,000 ",04/05/16
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6251,14, ,A1,76 DOWNES AVENUE                         ,            ,10312, 1 , -   , 1 ," 4,000 "," 1,966 ",1974,1,A1, -   ,26/05/16
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6254,60, ,A1,24 NORTH RAILROAD ST                     ,            ,10312, 1 , -   , 1 ," 3,840 "," 1,800 ",1991,1,A1," 570,000 ",07/10/15
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6254,99, ,A1,75 SOUTH RAILROAD ST                     ,            ,10312, 1 , -   , 1 ," 2,960 "," 1,362 ",1993,1,A1," 95,000 ",12/05/16
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6267,74, ,A5,327 SHELDON AVENUE                       ,            ,10312, 1 , -   , 1 ," 2,280 "," 1,390 ",2002,1,A5," 485,000 ",21/10/15
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6268,7, ,A2,282 STAFFORD AVENUE                      ,            ,10312, 1 , -   , 1 ," 3,800 "," 1,008 ",1970,1,A2," 540,000 ",16/10/15
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6268,66, ,A2,223 SINCLAIR AVENUE                      ,            ,10312, 1 , -   , 1 ," 4,200 "," 1,864 ",1965,1,A2," 537,000 ",20/11/15
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6268,68, ,A2,227 SINCLAIR AVENUE                      ,            ,10312, 1 , -   , 1 ," 4,200 "," 1,884 ",1965,1,A2," 375,975 ",06/04/16
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6270,43, ,A2,255 VINELAND AVENUE                      ,            ,10312, 1 , -   , 1 ," 6,000 "," 2,450 ",1975,1,A2," 700,000 ",22/03/16
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6277,51, ,A1,117 ALBEE AVENUE                         ,            ,10312, 1 , -   , 1 ," 4,440 "," 2,176 ",1986,1,A1," 630,000 ",02/09/15
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6278,1, ,A2,275 EDGEGROVE AVENUE                     ,            ,10312, 1 , -   , 1 ," 4,900 "," 2,558 ",1955,1,A2, -   ,02/02/16
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6279,16, ,A2,215 SOUTH RAILROAD ST                    ,            ,10312, 1 , -   , 1 ," 4,080 "," 2,231 ",1985,1,A2, -   ,23/09/15
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6279,152, ,A1,192 NORTH RAILROAD ST                    ,            ,10312, 1 , -   , 1 ," 4,000 "," 2,008 ",1975,1,A1, -   ,23/09/15
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6279,156, ,A1,182 NORTH RAILROAD ST                    ,            ,10312, 1 , -   , 1 ," 5,600 "," 2,178 ",1975,1,A1," 587,500 ",22/09/15
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6281,28, ,A1,360 IONIA AVENUE                         ,            ,10312, 1 , -   , 1 ," 3,600 "," 2,100 ",1979,1,A1," 540,000 ",20/10/15
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6298,32, ,A2,190 HEENAN AVENUE                        ,            ,10312, 1 , -   , 1 ," 4,000 "," 1,932 ",1975,1,A2, -   ,09/06/16
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6299,40, ,A2,73 RAMONA AVENUE                         ,            ,10312, 1 , -   , 1 ," 4,000 "," 1,968 ",1975,1,A2, -   ,06/10/15
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6303,57, ,A1,449 SINCLAIR AVENUE                      ,            ,10312, 1 , -   , 1 ," 4,400 "," 1,568 ",1980,1,A1, -   ,22/10/15
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6303,74, ,A2,131 DELMAR AVENUE                        ,            ,10312, 1 , -   , 1 ," 4,000 "," 1,512 ",1980,1,A2," 525,000 ",16/02/16
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6304,39, ,A0,32 HEENAN AVENUE                         ,            ,10312, 1 , -   , 1 ," 6,000 "," 1,461 ",1950,1,A0, -   ,15/04/16
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6305,79, ,A3,30 CROWN PLACE                           ,            ,10312, 1 , -   , 1 ," 10,296 "," 4,850 ",1984,1,A3, -   ,18/03/16
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6305,145, ,A1,406 CROWN AVENUE                         ,            ,10312, 1 , -   , 1 ," 10,000 "," 3,120 ",1985,1,A1," 885,000 ",05/11/15
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6320,20, ,A2,129 DOWNES AVENUE                        ,            ,10312, 1 , -   , 1 ," 4,000 "," 1,125 ",1965,1,A2," 480,000 ",16/02/16
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6320,65, ,A2,74 BUFFINGTON AVENUE                     ,            ,10312, 1 , -   , 1 ," 4,000 "," 1,125 ",1965,1,A2, -   ,14/12/15
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6321,18, ,A1,5193 AMBOY ROAD                          ,            ,10312, 1 , -   , 1 ," 3,800 "," 1,560 ",1925,1,A1," 499,000 ",20/08/15
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6354,36, ,A2,673 BARCLAY AVENUE                       ,            ,10312, 1 , -   , 1 ," 4,000 "," 1,120 ",1930,1,A2," 439,000 ",13/06/16
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6356,75, ,A1,4715 HYLAN BOULEVARD                     ,            ,10312, 1 , -   , 1 ," 3,911 "," 2,600 ",1995,1,A1, -   ,20/04/16
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6357,40, ,A1,24 BENNETT PLACE                         ,            ,10312, 1 , -   , 1 ," 12,000 "," 5,928 ",1985,1,A1," 1,175,000 ",05/04/16
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6360,54, ,A1,50 RYAN PLACE                            ,            ,10312, 1 , -   , 1 ," 6,000 "," 2,013 ",1984,1,A1," 630,000 ",20/06/16
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6360,61, ,A1,64 RYAN PLACE                            ,            ,10312, 1 , -   , 1 ," 7,000 "," 2,180 ",1985,1,A1," 775,000 ",29/12/15
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6365,6, ,A1,541 BARCLAY AVENUE                       ,            ,10312, 1 , -   , 1 ," 3,960 "," 2,642 ",1980,1,A1," 609,500 ",10/12/15
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6366,34, ,A3,352 SHIRLEY AVENUE                       ,            ,10312, 1 , -   , 1 ," 8,000 "," 3,550 ",1990,1,A3, -   ,02/09/15
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6367,40, ,A1,291 SHIRLEY AVENUE                       ,            ,10312, 1 , -   , 1 ," 4,000 "," 2,070 ",1979,1,A1," 577,500 ",31/05/16
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6368,21, ,A1,64 JANSEN STREET                         ,            ,10312, 1 , -   , 1 ," 6,000 "," 1,820 ",1975,1,A1," 614,250 ",17/02/16
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6369,1, ,A2,237 HOLDRIDGE AVENUE                     ,            ,10312, 1 , -   , 1 ," 10,200 "," 4,833 ",1984,1,A2, -   ,27/01/16
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6370,4, ,A3,491 BARCLAY AVENUE                       ,            ,10312, 1 , -   , 1 ," 6,180 "," 4,808 ",1990,1,A3," 975,000 ",20/11/15
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6378,73, ,A1,153 EYLANDT STREET                       ,            ,10312, 1 , -   , 1 ," 6,200 "," 2,550 ",1975,1,A1," 710,000 ",01/09/15
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6382,67, ,A1,139 TALLMAN STREET                       ,            ,10312, 1 , -   , 1 ," 4,000 "," 2,275 ",1980,1,A1," 558,000 ",05/04/16
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6402,9, ,A2,409 LIPSETT AVENUE                       ,            ,10312, 1 , -   , 1 ," 4,080 "," 1,480 ",1950,1,A2," 430,000 ",25/11/15
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6424,35, ,A1,274 BARCLAY AVENUE                       ,            ,10312, 1 , -   , 1 ," 6,000 "," 2,100 ",1975,1,A1," 769,000 ",02/11/15
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6424,38, ,A1,280 BARCLAY AVENUE                       ,            ,10312, 1 , -   , 1 ," 6,000 "," 2,100 ",1975,1,A1," 625,000 ",12/08/15
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6429,94, ,A1,5008 AMBOY ROAD                          ,            ,10312, 1 , -   , 1 ," 15,000 "," 1,960 ",1920,1,A1, -   ,29/04/16
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6429,94, ,A1,5008 AMBOY ROAD                          ,            ,10312, 1 , -   , 1 ," 15,000 "," 1,960 ",1920,1,A1," 400,000 ",13/08/15
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6429,100, ,A1,4998 AMBOY ROAD                          ,            ,10312, 1 , -   , 1 ," 15,000 "," 1,425 ",1915,1,A1, -   ,27/10/15
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6452,1, ,A3,44 ZEPHYR AVENUE                         ,            ,10312, 1 , -   , 1 ," 7,600 "," 3,490 ",1997,1,A3," 1,200,000 ",29/09/15
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6452,7, ,A6,30 ZEPHYR AVENUE                         ,            ,10312, 1 , -   , 1 ," 7,700 ", 368 ,1920,1,A6," 425,000 ",11/09/15
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6456,6, ,A1,30 LYNCH STREET                          ,            ,10312, 1 , -   , 1 ," 3,640 "," 2,350 ",1980,1,A1, -   ,28/05/16
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6456,42, ,A1,429 BERTRAM AVENUE                       ,            ,10312, 1 , -   , 1 ," 11,340 "," 3,350 ",1997,1,A1, 1 ,23/02/16
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6469,66, ,A2,32 POILLON AVENUE                        ,            ,10312, 1 , -   , 1 ," 12,506 "," 2,316 ",1983,1,A2, -   ,04/11/15
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6469,114, ,A2,112 POILLON AVENUE                       ,            ,10312, 1 , -   , 1 ," 13,206 "," 1,506 ",1965,1,A2, -   ,28/10/15
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6474,31, ,A1,11 PHILIP AVENUE                         ,            ,10312, 1 , -   , 1 ," 6,000 "," 1,792 ",1975,1,A1, -   ,04/08/15
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6475,115, ,A7,77 NICOLOSI LOOP                         ,            ,10312, 1 , -   , 1 ," 14,660 "," 7,000 ",1988,1,A7," 1,500,000 ",08/02/16
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6475,521, ,A5,353 ARBUTUS AVENUE                       ,            ,10312, 1 , -   , 1 ," 2,285 "," 1,922 ",2011,1,A5, -   ,29/10/15
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6475,523, ,A5,349 ARBUTUS AVENUE                       ,            ,10312, 1 , -   , 1 ," 1,547 "," 1,939 ",2011,1,A5," 485,000 ",02/10/15
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6499,60, ,A3,54 WENDY DRIVE                           ,            ,10312, 1 , -   , 1 ," 11,556 "," 3,542 ",1985,1,A3, -   ,14/10/15
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6517,58, ,A3,205 ARBUTUS AVENUE                       ,            ,10312, 1 , -   , 1 ," 20,000 "," 3,550 ",1989,1,A3," 1,170,000 ",03/12/15
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6517,59, ,A3,203 ARBUTUS AVENUE                       ,            ,10312, 1 , -   , 1 ," 20,000 "," 3,140 ",1989,1,A3," 980,000 ",03/12/15
