Bronx Rolling Sales File.  All Sales From August 2015 - July 2016.,,,,,,,,,,,,,,,,,,,,
Sales File as of 8/15/2016  Co-op Sales Files as of 8/12/2016,,,,,,,,,,,,,,,,,,,,
Neighborhood Names and Descriptive Data as of 5/26/2016,,,,,,,,,,,,,,,,,,,,
Building Class Category is based on Building Class at Time of Sale.,,,,,,,,,,,,,,,,,,,,
BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE, SALE PRICE ,SALE DATE
2,BATHGATE                 ,02  TWO FAMILY DWELLINGS                    ,1,3050,85, ,B1,2241 BATHGATE AVENUE                     ,            ,10457, 2 , -   , 2 ," 1,562 "," 2,536 ",2004,1,B1," 430,000 ",03/02/16
2,BATHGATE                 ,02  TWO FAMILY DWELLINGS                    ,1,3050,93, ,B2,2238 BASSFORD AVENUE                     ,            ,10457, 2 , -   , 2 ," 1,301 "," 2,300 ",1901,1,B2," 495,000 ",13/04/16
2,BATHGATE                 ,02  TWO FAMILY DWELLINGS                    ,1,3050,93, ,B2,2238 BASSFORD AVENUE                     ,            ,10457, 2 , -   , 2 ," 1,301 "," 2,300 ",1901,1,B2," 261,000 ",25/09/15
2,BATHGATE                 ,02  TWO FAMILY DWELLINGS                    ,1,3053,6, ,B9,2304 BASSFORD AVE                        ,            ,10458, 2 , -   , 2 ," 2,129 "," 2,960 ",1901,1,B9, -   ,30/06/16
2,BATHGATE                 ,02  TWO FAMILY DWELLINGS                    ,1,3053,109, ,B3,2315 BASSFORD AVENUE                     ,            ,10458, 2 , -   , 2 ," 1,202 "," 1,966 ",1901,1,B3," 480,000 ",17/03/16
2,BATHGATE                 ,02  TWO FAMILY DWELLINGS                    ,1,3053,109, ,B3,2315 BASSFORD AVENUE                     ,            ,10458, 2 , -   , 2 ," 1,202 "," 1,966 ",1901,1,B3," 232,215 ",18/08/15
2,BATHGATE                 ,03  THREE FAMILY DWELLINGS                  ,1,3038,124, ,C0,466 EAST 183 STREET                      ,            ,10458, 3 , -   , 3 ," 1,204 "," 2,889 ",2004,1,C0," 390,000 ",30/06/16
2,BATHGATE                 ,03  THREE FAMILY DWELLINGS                  ,1,3038,126, ,C0,470 EAST 183RD STREET                    ,            ,10458, 3 , -   , 3 ," 1,278 "," 2,955 ",2004,1,C0, -   ,21/10/15
2,BATHGATE                 ,03  THREE FAMILY DWELLINGS                  ,1,3039,61, ,C0,2355 WASHINGTON AVENUE                   ,            ,10458, 3 , -   , 3 ," 1,638 "," 3,240 ",2007,1,C0," 350,000 ",27/06/16
2,BATHGATE                 ,03  THREE FAMILY DWELLINGS                  ,1,3047,29, ,C0,2108 BATHGATE AVE                        ,            ,10457, 3 , -   , 3 ," 1,650 "," 3,316 ",2005,1,C0," 450,000 ",01/02/16
2,BATHGATE                 ,03  THREE FAMILY DWELLINGS                  ,1,3047,29, ,C0,2108 BATHGATE AVENUE                     ,            ,10457, 3 , -   , 3 ," 1,650 "," 3,316 ",2005,1,C0, -   ,09/09/15
2,BATHGATE                 ,03  THREE FAMILY DWELLINGS                  ,1,3047,29, ,C0,2108 BATHGATE                            ,            ,10457, 3 , -   , 3 ," 1,650 "," 3,316 ",2005,1,C0," 452,000 ",09/09/15
2,BATHGATE                 ,03  THREE FAMILY DWELLINGS                  ,1,3053,120, ,C0,504 EAST 184 STREET                      ,            ,10458, 3 , -   , 3 ," 1,334 "," 2,936 ",2005,1,C0," 431,550 ",25/11/15
2,BATHGATE                 ,03  THREE FAMILY DWELLINGS                  ,1,3053,121, ,C0,506 EAST 184 STREET                      ,            ,10458, 3 , -   , 3 ," 1,269 "," 2,936 ",2005,1,C0," 351,000 ",11/05/16
2,BATHGATE                 ,03  THREE FAMILY DWELLINGS                  ,1,3053,122, ,C0,508 EAST 184TH STREET                    ,            ,10458, 3 , -   , 3 ," 1,269 "," 2,936 ",2005,1,C0," 457,314 ",04/09/15
2,BATHGATE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,2912,161, ,V3,CLAREMONT PARKWAY                        ,            ,10457, -   , -   , -   ," 29,400 ", -   ,0,1,V3," 75,000 ",23/12/15
2,BATHGATE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,3036,35, ,V0,2087 WASHINGTON AVENUE                   ,            ,10457, -   , -   , -   ," 2,099 ", -   ,0,1,V0, -   ,13/07/16
2,BATHGATE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,3050,78, ,V0,BATHGATE AVENUE                          ,            ,10457, -   , -   , -   ," 2,025 ", -   ,0,1,V0, -   ,27/11/15
2,BATHGATE                 ,06  TAX CLASS 1 - OTHER                     ,1,3050,100, ,G0,2250 BASSFORD                            ,            ,10457, -   , -   , -   ," 2,616 ", -   ,1950,1,G0," 275,000 ",17/03/16
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2,2912,1, ,C7,481 EAST 171 STREET                      ,            ,10457, 13 , 2 , 15 ," 2,964 "," 13,685 ",1925,2,C7, -   ,22/02/16
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2,2912,2, ,C1,1514 WASHINGTON AVENUE                   ,            ,10457, 11 , -   , 11 ," 2,600 "," 11,784 ",1925,2,C1, -   ,22/02/16
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2B,2924,6, ,C1,1874 BATHGATE AVENUE                     ,            ,10457, 7 , -   , 7 ," 1,628 "," 5,184 ",1931,2,C1," 675,000 ",26/04/16
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2,2927,54, ,C1,1473 FULTON AVENUE                       ,            ,10456, 20 , -   , 20 ," 5,625 "," 22,500 ",1912,2,C1," 3,682,769 ",01/03/16
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2B,3031,19, ,C1,2338 WEBSTER AVE                         ,            ,10458, 8 , -   , 8 ," 3,002 "," 8,884 ",1931,2,C1," 1,075,000 ",15/04/16
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2,3031,60, ,C1,4589 PARK AVENUE                         ,            ,10458, 25 , -   , 25 ," 4,779 "," 18,975 ",1912,2,C1," 3,443,023 ",01/03/16
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2,3031,63, ,C1,4585 PARK AVENUE                         ,            ,10458, 25 , -   , 25 ," 4,787 "," 18,975 ",1912,2,C1," 3,364,440 ",01/03/16
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2B,3032,3, ,C1,2408 WEBSTER AVENUE                      ,            ,10458, 8 , -   , 8 ," 3,441 "," 9,240 ",1909,2,C1," 1,150,000 ",01/09/15
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2B,3032,6, ,C7,2420 WEBSTER AVENUE                      ,            ,10458, 8 , 1 , 9 ," 4,444 "," 9,333 ",1909,2,C7," 1,150,000 ",01/09/15
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2B,3032,53, ,C1,4687 PARK AVE                            ,            ,10458, 8 , -   , 8 ," 4,025 "," 9,600 ",1910,2,C1, -   ,31/05/16
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2B,3032,58, ,C7,413 EAST 187 STREET                      ,            ,10458, 7 , 1 , 8 ," 3,325 "," 8,800 ",1910,2,C7," 1,270,000 ",16/05/16
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2B,3035,23, ,C1,446 E 179 STREET                         ,            ,10457, 8 , -   , 8 ," 2,805 "," 8,712 ",1910,2,C1," 850,000 ",14/03/16
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2A,3039,67, ,C3,461 EAST 185 STREET                      ,            ,10458, 4 , -   , 4 ," 2,500 "," 3,786 ",1910,2,C3, -   ,30/06/16
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2,3040,7, ,C7,444 EAST 187 STREET                      ,            ,10458, 28 , 2 , 30 ," 5,000 "," 22,500 ",1926,2,C7," 4,608,457 ",01/03/16
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2,3041,1, ,C7,441 EAST 187 STREET                      ,            ,10458, 18 , 2 , 20 ," 3,400 "," 15,300 ",1910,2,C7," 3,103,383 ",01/03/16
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2B,3050,102, ,C1,2254 BASSFORD AVENUE                     ,            ,10457, 8 , -   , 8 ," 2,727 "," 8,820 ",1910,2,C1, -   ,06/04/16
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2,3051,24, ,C7,2280 BATHGATE AVENUE                     ,            ,10457, 20 , 1 , 21 ," 9,464 "," 16,825 ",1911,2,C7, -   ,06/04/16
2,BATHGATE                 ,08  RENTALS - ELEVATOR APARTMENTS           ,2,2903,3, ,D9,445 EAST 171 STREET                      ,            ,10457, 46 , -   , 46 ," 12,520 "," 45,046 ",2001,2,D9," 1,982,283 ",08/03/16
2,BATHGATE                 ,08  RENTALS - ELEVATOR APARTMENTS           ,2,3050,76, ,D1,2265 BATHGATE AVENUE                     ,            ,10457, 17 , -   , 17 ," 4,088 "," 16,086 ",2012,2,D1, -   ,27/11/15
2,BATHGATE                 ,10  COOPS - ELEVATOR APARTMENTS             ,2,3035,48, ,D4,"463 EAST 178TH STREET, 5B                ",            ,10457, -   , -   , -   , -   , -   ,1935,2,D4," 35,000 ",23/10/15
2,BATHGATE                 ,14  RENTALS - 4-10 UNIT                     ,2B,3052,27, ,S9,2324 BATHGATE AVE                        ,            ,10458, 4 , 3 , 7 ," 2,390 "," 6,000 ",1931,2,S9," 708,000 ",14/03/16
2,BATHGATE                 ,21  OFFICE BUILDINGS                        ,4,2919,50, ,O7,505 CLAREMONT PARKWAY                    ,            ,10457, -   , 1 , 1 ," 1,826 "," 1,728 ",1930,4,O7, -   ,18/11/15
2,BATHGATE                 ,21  OFFICE BUILDINGS                        ,4,3043,8, ,O5,1932 WASHINGTON AVENUE                   ,            ,10457, -   , 1 , 1 ," 4,525 "," 18,000 ",1931,4,O5," 2,650,000 ",07/12/15
2,BATHGATE                 ,22  STORE BUILDINGS                         ,4,2909,28, ,K2,1891 WASHINGTON AVENUE                   ,            ,10457, -   , 1 , 1 ," 1,858 "," 3,198 ",1925,4,K2, -   ,06/07/16
2,BATHGATE                 ,22  STORE BUILDINGS                         ,4,2909,29, ,K1,1889 WASHINGTON AVENUE                   ,            ,10457, -   , 1 , 1 ," 1,451 "," 1,451 ",1952,4,K1, -   ,06/07/16
2,BATHGATE                 ,22  STORE BUILDINGS                         ,4,3028,3, ,V1,1973 WEBSTER AVENUE                      ,            ,10457, -   , 2 , 2 ," 17,637 ", -   ,1930,4,K2," 2,800,000 ",16/11/15
2,BATHGATE                 ,22  STORE BUILDINGS                         ,4,3030,145, ,K1,2252 WEBSTER AVENUE                      ,            ,10457, -   , 3 , 3 ," 6,480 "," 5,750 ",1913,4,K1," 1,600,000 ",03/08/15
2,BATHGATE                 ,22  STORE BUILDINGS                         ,4,3032,29, ,K1,2472 WEBSTER AVENUE                      ,            ,10458, -   , 1 , 1 ," 1,546 ", 750 ,1931,4,K1, -   ,03/03/16
2,BATHGATE                 ,22  STORE BUILDINGS                         ,4,3039,21, ,K1,2345 WASHINGTON AVENUE                   ,            ,10458, -   , 1 , 1 ," 4,239 "," 4,239 ",1931,4,K1," 1,350,000 ",11/08/15
2,BATHGATE                 ,27  FACTORIES                               ,4,2918,34, ,F9,1869 BATHGATE AVENUE                     ,            ,10457, -   , 1 , 1 ," 16,682 "," 16,632 ",2001,4,F9," 1,400,000 ",30/12/15
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,3029,26, ,G2,2090 WEBSTER AVENUE                      ,            ,10457, -   , 1 , 1 ," 4,360 "," 1,200 ",1996,4,G2," 575,000 ",20/10/15
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,3031,54, ,G7,4607 PARK AVENUE                         ,            ,10458, -   , -   , -   ," 3,954 ", -   ,0,4,G7," 2,150,000 ",22/03/16
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,3031,56, ,G7,4603 PARK AVENUE                         ,            ,10458, -   , -   , -   ," 3,882 ", -   ,0,4,G7, -   ,22/03/16
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,3031,57, ,G7,N/A PARK AVENUE                          ,            ,10458, -   , -   , -   ," 3,817 ", -   ,1912,4,G7, -   ,22/03/16
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,3031,59, ,G7,N/A PARK AVENUE                          ,            ,10458, -   , -   , -   ," 3,745 ", -   ,0,4,G7, -   ,22/03/16
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,3032,27, ,G7,2470 WEBSTER AVENUE                      ,            ,10458, -   , -   , -   ," 2,053 ", -   ,0,4,G7," 1,300,000 ",03/03/16
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,3032,129, ,G7,406 EAST 189 STREET                      ,            ,10458, -   , -   , -   ," 1,040 ", -   ,0,4,G7," 115,000 ",03/08/15
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,3035,3, ,G7,443 EAST 178 STREET                      ,            ,10457, -   , -   , -   ," 1,300 ", -   ,0,4,G7, -   ,18/12/15
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,3035,4, ,G7,N/A EAST 178 STREET                      ,            ,10457, -   , -   , -   ," 1,299 ", -   ,0,4,G7, -   ,18/12/15
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,3035,60, ,G7,N/A EAST 178 STREET                      ,            ,10457, -   , -   , -   ," 1,299 ", -   ,0,4,G7, -   ,18/12/15
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,3035,61, ,G7,449 EAST 178 STREET                      ,            ,10457, -   , -   , -   ," 1,287 ", -   ,0,4,G7, -   ,18/12/15
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,3036,30, ,G7,454 EAST 180 STREET                      ,            ,10457, -   , -   , -   ," 3,448 ", -   ,0,4,G7," 600,000 ",02/11/15
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,3036,31, ,G7,456 EAST 180 STREET                      ,            ,10457, -   , -   , -   ," 5,533 ", -   ,0,4,G7, -   ,02/11/15
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,3039,37, ,G6,453 EAST 184 STREET                      ,            ,10458, -   , -   , -   ," 5,000 ", -   ,0,4,G6, -   ,18/08/15
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,3045,25, ,G7,2086 BATHGATE AVENUE                     ,            ,10457, -   , -   , -   ," 1,163 ", -   ,0,4,G7," 125,000 ",29/10/15
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,3045,26, ,G7,2088 BATHGATE AVENUE                     ,            ,10457, -   , -   , -   ," 1,139 ", -   ,0,4,G7, -   ,29/10/15
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,3045,44, ,GU,4329 3 AVENUE                            ,            ,10457, -   , 1 , 1 ," 9,936 "," 2,250 ",1989,4,GU, -   ,28/01/16
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,3048,14, ,G7,2176 BATHGATE AVENUE                     ,            ,10457, -   , -   , -   ," 5,530 ", -   ,0,4,G7," 400,000 ",03/02/16
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,3051,23, ,G7,3 AVENUE                                 ,            ,10457, -   , -   , -   , -   , -   ,0,4,G7, -   ,30/03/16
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,3051,34, ,G1,4487 3 AVENUE                            ,            ,10457, -   , 1 , 1 ," 52,666 "," 6,229 ",0,4,G1," 3,564,200 ",30/06/16
2,BATHGATE                 ,30  WAREHOUSES                              ,4,2907,6, ,E1,4044-4046 PARK AVENUE                    ,            ,10457, -   , 1 , 1 ," 7,500 "," 12,430 ",1925,4,E1, -   ,04/12/15
2,BATHGATE                 ,30  WAREHOUSES                              ,4,2907,63, ,E1,453 EAST 174 STREET                      ,            ,10457, -   , 1 , 1 ," 5,029 "," 5,000 ",1954,4,E1, -   ,04/12/15
2,BATHGATE                 ,30  WAREHOUSES                              ,4,2908,37, ,E1,1827 WASHINGTON AVENUE                   ,            ,10457, -   , 1 , 1 ," 12,487 "," 11,750 ",1989,4,E1," 1,900,000 ",08/04/16
2,BATHGATE                 ,31  COMMERCIAL VACANT LAND                  ,4,2899,49, ,V1,412 EAST 175 STREET                      ,            ,10457, -   , -   , -   ," 2,708 ", -   ,0,4,V1," 305,475 ",20/06/16
2,BATHGATE                 ,31  COMMERCIAL VACANT LAND                  ,4,2900,28, ,V1,4145 PARK AVENUE                         ,            ,10457, -   , -   , -   ," 2,000 ", -   ,0,4,V1," 1,000 ",29/04/16
2,BATHGATE                 ,31  COMMERCIAL VACANT LAND                  ,4,2900,28, ,V1,4145 PARK AVENUE                         ,            ,10457, -   , -   , -   ," 2,000 ", -   ,0,4,V1," 75,000 ",29/04/16
2,BATHGATE                 ,31  COMMERCIAL VACANT LAND                  ,4,3027,1, ,V1,4215 PARK AVENUE                         ,            ,10457, -   , 12 , 12 ," 58,771 ", -   ,1943,4,V1," 6,927,600 ",22/12/15
2,BATHGATE                 ,31  COMMERCIAL VACANT LAND                  ,4,3028,13, ,V9,WEBSTER AVENUE                           ,            ,0, -   , -   , -   ," 5,945 ", -   ,0,4,V9," 813,897 ",19/05/16
2,BATHGATE                 ,31  COMMERCIAL VACANT LAND                  ,4,3034,23, ,V1,448 EAST 178 STREET                      ,            ,10457, -   , -   , -   ," 2,598 ", -   ,0,4,V1, -   ,18/12/15
2,BATHGATE                 ,31  COMMERCIAL VACANT LAND                  ,4,3034,24, ,V1,N/A EAST 178 STREET                      ,            ,10457, -   , -   , -   ," 3,240 ", -   ,0,4,V1, -   ,18/12/15
2,BATHGATE                 ,31  COMMERCIAL VACANT LAND                  ,4,3043,46, ,V1,1904 BATHGATE AVENUE                     ,            ,10457, -   , -   , -   ," 2,115 ", -   ,0,4,V1, -   ,03/08/15
2,BATHGATE                 ,31  COMMERCIAL VACANT LAND                  ,4,3048,39, ,V1,4439 3 AVENUE                            ,            ,10457, -   , -   , -   ," 6,388 ", -   ,0,4,V1, -   ,30/06/16
2,BATHGATE                 ,32  HOSPITAL AND HEALTH FACILITIES          ,4,3051,45, ,I5,4487 3 AVENUE                            ,            ,10457, -   , 1 , 1 ," 19,980 "," 67,815 ",1999,4,I5, -   ,19/10/15
2,BATHGATE                 ,32  HOSPITAL AND HEALTH FACILITIES          ,4,3053,78, ,I9,2342 WASHINGTON AVENUE                   ,            ,10458, 103 , -   , 103 ," 5,607 "," 17,605 ",1931,4,I9," 2,600,000 ",19/01/16
2,BATHGATE                 ,41  TAX CLASS 4 - OTHER                     ,4,2909,26, ,Z9,1893 WASHINGTON AVENUE                   ,            ,10457, -   , -   , -   ," 2,673 ", -   ,0,4,Z9," 1,600,000 ",06/07/16
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4707,20, ,A5,1139 EAST 212TH STREET                   ,            ,10469, 1 , -   , 1 ," 3,203 "," 1,890 ",1945,1,A5," 365,000 ",15/03/16
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4707,60, ,A5,1110 EAST 213 STREET                     ,            ,10469, 1 , -   , 1 ," 1,614 "," 1,512 ",1950,1,A5," 80,000 ",29/06/16
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4709,50, ,A5,1142 EAST 215 STREET                     ,            ,10469, 1 , -   , 1 ," 1,710 "," 1,732 ",1945,1,A5," 393,000 ",22/03/16
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4709,150, ,A5,1146 E. 215TH STREET                     ,            ,10469, 1 , -   , 1 ," 1,710 "," 1,732 ",1945,1,A5," 386,900 ",31/08/15
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4711,99, ,A5,1315 HICKS STREET                        ,            ,10469, 1 , -   , 1 ," 1,710 "," 1,701 ",1950,1,A5," 330,000 ",04/11/15
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4716,48, ,A1,1135 EAST 221ST STREET                   ,            ,10469, 1 , -   , 1 ," 4,343 "," 1,284 ",1920,1,A1, -   ,11/11/15
